step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,episode/real_actions_Qp_max,episode/real_actions_Qp_mean,episode/real_actions_Qp_min,episode/real_actions_Qp_std,episode/real_actions_R_max,episode/real_actions_R_mean,episode/real_actions_R_min,episode/real_actions_R_std,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check,actions/dim_0_autocorrelation,actions/dim_0_dynamic_range,actions/dim_10_autocorrelation,actions/dim_10_dynamic_range,actions/dim_11_autocorrelation,actions/dim_11_dynamic_range,actions/dim_1_autocorrelation,actions/dim_1_dynamic_range,actions/dim_2_autocorrelation,actions/dim_2_dynamic_range,actions/dim_3_autocorrelation,actions/dim_3_dynamic_range,actions/dim_4_autocorrelation,actions/dim_4_dynamic_range,actions/dim_5_autocorrelation,actions/dim_5_dynamic_range,actions/dim_6_autocorrelation,actions/dim_6_dynamic_range,actions/dim_7_autocorrelation,actions/dim_7_dynamic_range,actions/dim_8_autocorrelation,actions/dim_8_dynamic_range,actions/dim_9_autocorrelation,actions/dim_9_dynamic_range,actions/entropy,actions/stability
2608128,279.1666565,0.343137294,1.92099905,0.911899149,0.736170113,0.697552502,0.796871305,0.763876677,0.652832329,4.791701317,100.9768677,0.062805727,-5.096874714,121,37.7361145,0.546116412,9216,75.83000183,101.4820557,46,8,3.76063633,0,3.635380745,14,10.20570278,6,3.329253674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617344,469.7821655,0.438250452,1.824218988,0.614260137,0.802474558,0.612474382,0.778118134,0.75235337,0.65663749,4.798611164,105.172699,0.065736465,-4.902412415,122,26.89840317,0.547440469,9216,75.58000183,105.5483093,46,8,3.770644188,0,3.63570261,14,10.27674961,6,3.327082157,0.007773275,0.061291955,0.200000003,-2.067339182,0.510995507,2.39E-05,0.013698297,-0.004785105,0.680615485,0.439313591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626560,645.5293579,0.193030596,1.556272745,1.576969862,0.735583544,0.685816944,0.857002318,0.778686404,0.658389211,4.792247772,101.5832138,0.063198425,-5.125186443,121,30.96887779,0.546148539,9216,74.70999908,100.8350372,46,,,,,,,,,0.006961996,0.053703703,0.200000003,-2.066591978,0.353413522,2.38E-05,0.019980408,-0.003419186,0.680309772,0.197594121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635776,448.5893555,0.449343324,1.850983381,0.449673295,0.562047362,0.672426879,0.814205468,0.765101492,0.647987723,4.794188499,105.0934601,0.065957554,-0.278440595,123,20.94553947,0.5499295,9216,76.76000214,106.169342,46,8,3.784092903,0,3.636493921,14,10.31869316,6,3.324609518,0.004896085,0.049414061,0.200000003,-2.064609528,0.651469469,2.37E-05,0.01276747,-0.005262945,0.679262519,0.170758322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644992,287.2340698,-0.085012153,1.823419809,0.452917099,0.709246397,0.611259103,0.832922697,0.779087365,0.651327372,4.789933205,98.18364716,0.062321257,-5.015393257,123,41.04143524,0.550329566,9216,74.76000214,98.5775528,46,8,3.818069458,0,3.641596556,14,10.38820934,6,3.315246344,0.006550905,0.056980614,0.200000003,-2.062610388,0.875273883,2.36E-05,0.009363631,-0.006746004,0.679016113,0.038169216,,,,-1,9.866764069,1,9.922758102,1,10.60907936,-1,9.861214638,1,9.747276306,1,9.10162735,1,9.405435562,-1,10.09939289,1,9.559383392,1,10.34498882,1,10.51494026,1,9.39799881,0,0.89640373
2649576,628.550415,0.060692687,1.597228289,0.812292159,0.557961166,0.580339253,,,,,,,,,,,,,,,,,,,,,,,0.005589272,0.055591725,0.200000003,-2.061482668,0.463075519,2.36E-05,0.010078147,-0.005281096,0.678545117,0.393065929,87.66666412,108.8681412,104.3985062,,,,,,,,,,,,,,,,,,,,,,,,,,
2654208,686.3607178,0.111421451,1.858216047,0.851596773,0.644899786,0.667772233,0.855463266,0.765261412,0.65300101,4.79337883,104.2378235,0.064165063,-5.014862537,119,31.41924286,0.54099077,9216,75.01999664,103.8918152,46,8,3.791828871,0,3.635484934,14,10.38398457,6,3.313472509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663424,43.47237015,-0.311835825,1.977505922,0.595330119,0.877824843,0.602040589,0.786292315,0.77467078,0.657938063,4.792913914,104.5833511,0.067023404,-4.958192825,126,34.24881744,0.556107938,9216,75.12999725,102.4307556,46,,,,,,,,,0.005251043,0.046325233,0.200000003,-2.059859514,0.729347348,2.35E-05,0.024793228,-0.004582975,0.677861154,0.061649758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672640,689.2642212,0.2808007,1.557059526,0.514300466,0.615408599,0.561129868,0.833923101,0.801152527,0.656955302,4.793102264,96.39777374,0.061479568,-5.053049564,123,43.72446823,0.550940275,9216,74.58999634,96.02399445,46,8,3.766890526,0,3.626595259,14,10.34002686,6,3.318911552,0.006326835,0.054875579,0.200000003,-2.057496786,0.538728952,2.34E-05,0.332131952,-0.005169827,0.67700386,0.278289646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681856,608.7125854,0.125226095,1.749279857,0.809392035,0.892066598,0.704281569,0.782666981,0.765036345,0.656519949,4.79014492,107.9547424,0.067658827,-0.295826793,122,20.40414429,0.547162831,9216,74.80000305,108.0233002,46,8,3.715085268,0,3.621936798,14,10.27361965,6,3.324303627,0.004765213,0.053291377,0.200000003,-2.055084944,0.395420432,2.33E-05,0.496214598,-0.003709493,0.676246166,0.547538817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691072,514.6325684,0.230078936,1.900303602,0.608853102,0.959296763,0.755053759,0.838323951,0.760911942,0.647649944,4.787770748,98.75630188,0.060019318,-4.889422417,120,35.82020187,0.543851018,9216,76.58000183,95.41498566,46,8,3.690038204,0,3.621737003,14,10.25626278,6,3.319208145,0.005312758,0.053023726,0.200000003,-2.053248405,0.880586445,2.32E-05,0.010852275,-0.005106096,0.675799191,0.042613678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699568,81.1288681,-0.082774401,1.694150805,0.80943352,0.811240911,0.725464046,,,,,,,,,,,,,,,,,,,,,,,0.006360775,0.062377024,0.200000003,-2.051876307,0.403911948,2.31E-05,0.784385681,-0.005539526,0.675269961,0.37187019,79,96.35414886,108.8681412,,,,,,,,,,,,,,,,,,,,,,,,,,
2700288,272.3485413,0.060327187,1.721059203,1.255841732,1.012852073,0.663029671,0.78970474,0.769423306,0.653760791,4.790184021,98.36014557,0.062396672,-5.047671318,123,48.03189468,0.550792396,9216,74.83000183,98.05582428,46,8,3.69000864,0,3.615576506,14,10.27104664,6,3.313986301,,,,,,,,,,,,,,1,9.528547287,-1,9.535028458,1,9.675743103,1,10.32355881,-1,9.845110893,1,9.957050323,1,9.683626175,1,10.07004929,1,10.73679924,-1,10.22908974,1,10.17193222,1,10.0889864,0,0.89615804
2709504,798.1166382,0.54401201,1.745346546,0.968105793,0.801049829,0.633889735,0.846692622,0.786031306,0.650771677,4.791641235,101.3314667,0.065989517,-4.966275692,126,25.60758209,0.556148827,9216,73.13999939,100.5793457,46,,,,,,,,,0.006057331,0.049667247,0.200000003,-2.051027298,0.388638377,2.30E-05,0.039388739,-0.002705893,0.675364673,0.690960467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718720,386.5283203,0.525769532,1.866917253,1.153405786,0.943167746,0.703337848,0.830173492,0.784801841,0.656241417,4.793944359,102.560791,0.064850748,-4.962169647,126,27.33483505,0.55657357,9216,74.36000061,104.2098389,46,8,3.665587425,0,3.626817226,14,10.2024641,6,3.321458578,0.006437112,0.054615162,0.200000003,-2.050443172,0.266582668,2.29E-05,0.672806799,-0.003624222,0.674763978,0.242868975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727936,186.2234344,0.897352397,1.978052139,1.082919478,1.139254808,0.710770667,0.900029242,0.794457436,0.66357708,4.791769981,92.72138214,0.060076077,-5.03989172,125,47.13042068,0.556158185,9216,73.80000305,94.93332672,46,8,3.59594059,0,3.620869398,14,10.09414101,6,3.32199049,0.005492246,0.059215855,0.200000003,-2.049340248,0.670544386,2.28E-05,0.018142235,-0.004727363,0.674793482,0.167078465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737152,308.161438,0.08368513,1.850605965,0.837028027,0.496905386,0.593406677,0.827200472,0.806873739,0.658956885,4.792602539,95.59953308,0.062614657,-5.018250465,128,43.57973862,0.561787665,9216,72.36000061,94.57302856,46,8,3.588937521,0,3.620528221,14,10.02716446,6,3.319268942,0.004411562,0.041384548,0.200000003,-2.0487535,0.455880165,2.27E-05,0.024577932,-0.003912843,0.674299955,0.604624629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746368,130.6550446,0.341102868,1.582757592,0.523898423,0.689407289,0.668677032,0.820375204,0.792474329,0.663662493,4.793155193,100.4123688,0.064610116,-5.035330772,124,33.37958527,0.552430451,9216,71.95999908,100.1687393,46,,,,,,,,,0.006039125,0.061704282,0.200000003,-2.047573566,0.438640773,2.26E-05,0.170266807,-0.004091121,0.674066424,0.545221746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749560,605.2949829,0.221842021,1.682776451,1.171131492,0.703348696,0.618723929,,,,,,,,,,,,,,,8,3.556048393,0,3.618960857,14,9.934557915,6,3.316886902,0.005451427,0.054803241,0.200000003,-2.046075821,0.479721487,2.25E-05,0.648817658,-0.004641393,0.673187971,0.363690704,85.16666412,111.0805054,96.35414886,,,,,,,,,,,,,,,,,,,,,,,,,,
2755584,343.0975952,0.403646231,1.877538562,0.932509303,0.752010822,0.710526049,0.820603371,0.765296042,0.661995471,4.791866779,105.4198074,0.067416005,-4.891827583,125,26.10177612,0.554112554,9216,74.48999786,104.578537,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764800,380.4547119,-0.591508806,2.076215744,0.807432353,0.689432085,0.69531101,0.803088546,0.780581534,0.65792048,4.791920662,103.9183426,0.0656441,-4.855220795,122,28.13226891,0.547736764,9216,73.38999939,103.6438217,46,8,3.556228876,0,3.624703407,14,9.932683945,6,3.309829473,0.007458952,0.057812501,0.200000003,-2.044387102,0.636692524,2.24E-05,0.005194891,-0.006125807,0.67302835,0.180059507,,,,1,9.937034607,1,10.88319302,1,10.00746346,1,9.694545746,1,9.676210403,1,10.18375015,1,9.885176659,-1,9.671714783,1,9.701805115,1,10.02834606,1,9.855278015,1,9.921404839,0,0.904557168
2774016,106.0835114,0.486194879,1.461283207,0.536816895,0.634180546,0.587844312,0.742976129,0.745596766,0.650119662,4.792560577,107.0672073,0.06676238,-4.88006258,122,28.47201157,0.547444224,9216,76.90000153,106.3961334,46,8,3.55993247,0,3.627388239,14,9.926873207,6,3.316934347,0.005985397,0.063310184,0.200000003,-2.042807341,0.726397395,2.24E-05,0.008783394,-0.005298458,0.672034681,0.144092694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783232,111.0467606,1.039563537,1.76546216,1.101044774,0.802334964,0.571168661,0.837808847,0.738254786,0.650673807,4.791281223,107.1113434,0.06622605,-0.289805681,121,20.69940186,0.545181274,9216,77.34999847,105.9393387,46,,,,,,,,,0.006304978,0.049305554,0.200000003,-2.040234089,0.669213295,2.23E-05,0.011461182,-0.005277823,0.671368539,0.139048845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792448,217.2595673,-0.249964058,2.078887224,0.631798148,0.965877652,0.688698888,0.788279176,0.732292235,0.648902357,4.792666435,108.5220032,0.065799773,-0.266786128,118,19.50869751,0.537739098,9216,76.04000092,108.2037506,46,8,3.541414738,0,3.633095741,14,9.958892822,6,3.311024427,0.007407885,0.063765913,0.200000003,-2.038764954,0.878190339,2.22E-05,0.005534385,-0.007354434,0.671150684,0.037796393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799552,177.8045197,0.778606236,1.739102006,0.801938891,0.558977604,0.542800546,,,,,,,,,,,,,,,8,3.587300777,0,3.642710447,14,9.985277176,6,3.305906773,0.005020817,0.051924191,0.200000003,-2.037388802,0.886683941,2.21E-05,0.010815218,-0.006643533,0.670277596,0.036543291,86.66666412,94.50111389,111.0805054,,,,,,,,,,,,,,,,,,,,,,,,,,
2801664,420.6801147,0.080196209,2.004226446,0.783232212,0.778743386,0.630964279,0.823992908,0.75878197,0.65542388,4.789043427,102.1328735,0.064850569,-4.941229343,124,32.89537048,0.552413106,9216,74.93000031,106.9501266,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810880,76.53665924,0.316745192,1.683378816,0.867774129,0.959458232,0.681692541,0.850337803,0.772996664,0.661140025,4.793863297,101.8481293,0.065001421,-5.009446621,124,35.01016235,0.552154243,9216,74.29000092,103.3317871,46,8,3.669025421,0,3.650052071,14,10.06751251,6,3.315167427,0.006662988,0.059751157,0.200000003,-2.035229206,0.555468321,2.20E-05,0.486341566,-0.005856054,0.669827878,0.304044127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820096,95.95465851,-0.448480725,1.793070555,0.493508548,0.812571108,0.665646255,0.815212488,0.758440375,0.648115873,4.792886257,104.2087402,0.064837977,-5.146726131,121,28.20742798,0.545713782,9216,75.76000214,103.4463272,46,8,3.656812429,0,3.647932529,14,10.07404995,6,3.324284077,0.005875949,0.051902488,0.200000003,-2.03358078,0.60546279,2.19E-05,0.658207238,-0.005191537,0.66898483,0.196988076,,,,-1,9.67582798,-1,10.50870895,-1,11.00369358,1,10.57426167,1,10.96696854,1,10.06487274,1,10.15178108,-1,10.48971367,-1,10.14895535,1,9.948677063,-1,9.431491852,1,10.09517384,0,0.894220173
2829312,128.7903442,0.051783562,1.881098986,0.800989628,0.831864178,0.693123579,0.927119851,0.772079945,0.656666756,4.78708601,98.04248047,0.062393256,-4.978291035,125,34.90241623,0.55491823,9216,73.52999878,96.58956909,46,,,,,,,,,0.006525345,0.053023726,0.200000003,-2.030300617,0.671059132,2.18E-05,0.012456787,-0.005936921,0.667699039,0.152800471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838528,278.3110046,-0.39613691,1.868389845,0.629848659,0.629730105,0.686012328,0.854358137,0.768419266,0.659090102,4.794744968,103.5833588,0.06545797,-0.275378346,122,18.49175453,0.547629893,9216,75.30999756,103.5495834,46,8,3.658355474,0,3.649270773,14,10.07890511,6,3.330555439,0.007456257,0.065936051,0.200000003,-2.027348995,0.651368022,2.17E-05,0.007793087,-0.005323903,0.667068601,0.268976271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847744,343.7242737,-0.630247891,1.719944,0.54586786,0.92197305,0.701847851,0.842434227,0.759723723,0.648924828,4.794463634,101.5058594,0.062979355,-5.088971138,122,35.43297577,0.548532903,9216,75.36000061,102.9275742,46,8,3.731977463,0,3.659124613,14,10.16407394,6,3.329204798,0.00626293,0.068692133,0.200000003,-2.025247574,0.798060894,2.16E-05,0.009908923,-0.005331955,0.666224003,0.043848407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849544,86.5584259,0.492802292,1.774824381,1.045175433,0.966140568,0.620812118,,,,,,,,,,,,,,,,,,,,,,,0.005696956,0.058485243,0.200000003,-2.023504019,0.543801963,2.15E-05,0.011635728,-0.00641505,0.665947556,0.29004389,104.6666641,85.56771088,94.50111389,,,,,,,,,,,,,,,,,,,,,,,,,,
2856960,346.274353,-0.710663557,1.71806407,1.20004952,0.775934815,0.733130753,0.825461566,0.740888536,0.648711264,4.794457436,107.4235764,0.065965012,-0.300241381,119,20.18374634,0.540836632,9216,78.47000122,109.0582581,46,8,3.729402781,0,3.657125711,14,10.2169733,6,3.323723078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866176,43.30910492,-0.189180061,2.077558279,1.516492844,0.715889215,0.699352324,0.82741636,0.760446727,0.660772681,4.792387962,104.2156143,0.066114463,-5.051320076,123,31.52161026,0.549719095,9216,75.93000031,103.6531448,46,,,,,,,,,0.006442233,0.068865739,0.200000003,-2.022331715,0.887693822,2.14E-05,0.018015884,-0.005986782,0.665441036,0.03806635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875392,146.3850403,0.425640255,1.675557971,0.949205697,0.593135774,0.55436945,0.774780571,0.763037741,0.646063387,4.789202213,105.6985626,0.064986706,-0.273414671,121,21.92509842,0.545245349,9216,76.30000305,104.8248978,46,8,3.71804142,0,3.649219275,14,10.21745586,6,3.332363605,0.00515623,0.056380209,0.200000003,-2.020939589,0.666584969,2.13E-05,0.378177702,-0.006649091,0.665085018,0.141448766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884608,496.7084656,0.077375434,2.260789871,0.236776605,0.547590911,0.633411407,0.786212504,0.75838834,0.656485438,4.787085533,103.603508,0.065682992,-4.970754147,123,35.1869545,0.549689054,9216,74.08000183,103.9700089,46,8,3.723152399,0,3.646147013,14,10.2152853,6,3.334224463,0.006245548,0.054014757,0.200000003,-2.020307779,0.621683478,2.12E-05,0.008668919,-0.004801751,0.665116429,0.059136994,,,,-1,10.90870667,1,10.44021225,-1,10.50143814,-1,9.869463921,1,9.864887238,-1,10.61287403,1,10.58934402,-1,10.62887764,1,10.41995621,1,10.20099163,-1,11.29821873,1,10.30446434,0,0.902519047
2893824,82.83018494,0.649889171,1.775163293,0.495191932,0.707172096,0.593905747,0.784692466,0.754961789,0.653338432,4.793898106,103.0734634,0.064151078,-4.954353809,121,41.40977097,0.545723021,9216,75.98000336,104.7886581,46,8,3.739026546,0,3.648194551,14,10.27253437,6,3.320542097,0.005606062,0.058065683,0.200000003,-2.020317078,0.481013119,2.12E-05,0.005171641,-0.00590419,0.665026903,0.332663447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899536,857.2266846,-0.00640627,2.002951145,1.29347527,0.803956211,0.669381499,,,,,,,,,,,,,,,,,,,,,,,0.00589586,0.062970199,0.200000003,-2.020048141,0.540964484,2.11E-05,0.489433438,-0.005742533,0.665025651,0.301040202,87.66666412,107.3740845,85.56771088,,,,,,,,,,,,,,,,,,,,,,,,,,
2903040,529.4140625,0.291102141,1.814698577,0.557727396,0.766112447,0.673535168,0.835993052,0.750785291,0.66243118,4.793595791,104.3784332,0.064550869,-4.904513836,122,26.11218262,0.547785163,9216,75.55000305,103.2575302,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912256,666.8685913,-0.528059781,1.994618297,1.028963447,0.545588195,0.532544315,0.892039239,0.737529933,0.651464105,4.793776512,101.9813232,0.063218758,-4.882193089,118,34.82577515,0.539072275,9216,77.41999817,103.1311798,46,8,3.763739347,0,3.643282652,14,10.2539711,6,3.327262878,0.004257158,0.040212672,0.200000003,-2.01943326,0.605040789,2.10E-05,0.170284763,-0.004332495,0.664612651,0.231663436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921472,543.8671875,0.313253284,1.917427421,0.525184453,0.84636116,0.696255207,0.805009425,0.757350028,0.660959005,4.794305325,104.7328262,0.065904282,-4.945229053,124,28.36544228,0.552024543,9216,75.94999695,105.2559967,46,8,3.763520002,0,3.643082857,14,10.31164265,6,3.335025549,0.006056508,0.047432002,0.200000003,-2.018148184,0.569491446,2.09E-05,0.006479444,-0.005338087,0.664210081,0.266528636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930688,309.4899292,-0.20711194,1.982193232,0.674699426,0.709416807,0.603867829,0.832920492,0.771798253,0.655170679,4.793863773,105.3158035,0.066063695,-0.278755754,122,23.02500153,0.547627866,9216,75.63999939,105.9588547,46,8,3.706097603,0,3.645842552,14,10.22958469,6,3.339787245,0.006372998,0.047779225,0.200000003,-2.016920567,0.387557685,2.08E-05,0.010086074,-0.004726894,0.663845062,0.207499564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939904,372.3289795,-0.72395432,1.898923993,0.903386056,0.656299949,0.573693097,0.835013807,0.767396748,0.660820186,4.791317463,100.086853,0.063705258,-4.962155819,124,39.77152252,0.552254736,9216,73.48999786,97.7547226,46,,,,,,,,,0.005306047,0.049283855,0.200000003,-2.015500307,0.888499379,2.07E-05,0.005100389,-0.006392631,0.663335443,0.046007007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949120,231.8532867,0.570661426,1.88555479,2.090997219,0.998518288,0.695320368,0.813135922,0.750991166,0.655969024,4.788542271,100.4772186,0.064607143,-4.954113007,126,42.94638062,0.557174027,9216,74.13999939,101.1737595,46,8,3.726099968,0,3.648771763,14,10.25159168,6,3.337195158,0.006299123,0.055403646,0.200000003,-2.013907909,0.51302588,2.06E-05,0.026410846,-0.00515852,0.662842512,0.282639295,,,,1,10.47600746,1,10.4383049,-1,10.66149521,1,9.755037308,1,11.00641251,1,10.46234703,-1,9.853790283,-1,10.95464993,1,9.406543732,1,10.29234505,1,10.16221523,1,10.28948784,0,0.883073986
2949528,137.4391785,-0.616133451,1.875861764,0.428332478,0.653977811,0.706564367,,,,,,,,,,,,,,,,,,,,,,,0.004736691,0.045109954,0.200000003,-2.012603521,0.323162377,2.05E-05,0.615804017,-0.004964601,0.662561715,0.633523703,93.08333588,115.8600235,107.3740845,,,,,,,,,,,,,,,,,,,,,,,,,,
2958336,174.2585754,0.008542746,1.710215688,1.080809116,0.861766338,0.684015036,0.892550647,0.76516372,0.653732836,4.790439129,100.7595825,0.063267007,-4.887248993,122,27.21583366,0.547739327,9216,75.55000305,100.7601929,46,8,3.715818644,0,3.647265911,14,10.24933243,6,3.332649946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967552,49.72715759,-0.23844634,2.161005259,0.423355937,0.625377834,0.674713433,0.838739872,0.747558177,0.661142647,4.792534828,106.8961563,0.067597583,-0.285533726,123,20.40751648,0.54946214,9216,72.90000153,105.2468338,46,8,3.678600073,0,3.64254427,14,10.25482559,6,3.333596706,0.004672781,0.04702691,0.200000003,-2.01197648,0.64627409,2.04E-05,0.017684605,-0.005919259,0.662400424,0.200777203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976768,532.9384766,0.038858891,1.688319802,1.06940186,0.862359822,0.626066446,0.78268075,0.759036005,0.648893595,4.79340601,103.2961731,0.06364166,-4.944669724,120,35.8381424,0.542883217,9216,76.68000031,101.901123,46,8,3.723340273,0,3.651225328,14,10.31510353,6,3.331001759,0.006273009,0.057139758,0.200000003,-2.011334896,0.77855742,2.03E-05,0.009774661,-0.006103727,0.662155628,0.052195977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985984,154.6160278,0.032893684,1.883857012,0.277313977,0.801907957,0.702647805,0.775918901,0.758504927,0.654894114,4.793748856,104.589447,0.063916981,-4.912339687,119,34.11160278,0.541497171,9216,78.18000031,104.4090118,46,,,,,,,,,0.00591225,0.049638309,0.200000003,-2.009577036,0.504194438,2.02E-05,0.846240342,-0.005592164,0.661152482,0.300693691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995200,96.57800293,-0.474619627,1.839126229,0.824966848,0.909483731,0.752948463,0.831976116,0.761059821,0.662234008,4.785804272,96.94792175,0.062540501,-4.914535522,126,47.0045433,0.557114124,9216,74.11000061,94.19371796,46,8,3.749320269,0,3.653384447,14,10.39439106,6,3.316406727,0.005837766,0.06129919,0.200000003,-2.006877661,0.32544136,2.01E-05,0.017396599,-0.00514156,0.660357833,0.371579498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999520,43.2596283,0.029782295,1.982385993,1.381139874,0.617720068,0.641346455,,,,,,,,,,,,,,,,,,,,,,,0.004796791,0.039048031,0.200000003,-2.004837513,0.383589923,2.00E-05,0.216182679,-0.003613529,0.659920812,0.517655969,87.75,106.7874527,115.8600235,,,,,,,,,,,,,,,,,,,,,,,,,,
3004416,85.21582794,0.720542252,1.607411981,1.093176007,0.93458426,0.664176524,0.812420964,0.744148493,0.65370059,4.792183399,104.4321899,0.063914835,-4.970613956,120,29.00252151,0.543150604,9216,77.02999878,105.4778976,46,8,3.743018389,0,3.643599272,14,10.42791843,6,3.31411767,,,,,,,,,,,,,,1,10.78144073,1,10.16736603,1,10.23695755,-1,10.39614868,1,10.33629036,1,9.982700348,-1,10.25127029,1,10.45917702,1,10.48067284,1,10.19250488,1,10.41931725,1,10.79245567,0,0.902553082
